activity_id,tenant_id,activity_type,activity_date,outcome,days_to_renewal
act_03145,ten_445,email_sent,2024-02-19,positive,219
act_03146,ten_445,email_sent,2024-03-25,no_response,184
act_03147,ten_447,qbr_completed,2024-01-16,neutral,321
act_03148,ten_447,qbr_completed,2024-04-02,no_response,244
act_03149,ten_447,qbr_completed,2024-02-20,positive,286
act_03150,ten_447,email_sent,2024-06-10,no_response,175
act_03151,ten_447,qbr_completed,2024-03-06,positive,271
act_03152,ten_447,email_sent,2024-04-02,negative,244
act_03153,ten_447,call_completed,2024-01-25,neutral,312
act_03154,ten_447,call_completed,2024-04-30,positive,216
act_03155,ten_447,support_ticket,2024-06-04,positive,181
act_03156,ten_447,meeting_held,2024-01-29,negative,308
act_03157,ten_447,qbr_completed,2024-06-29,negative,156
act_03158,ten_447,call_completed,2024-04-28,negative,218
act_03159,ten_447,meeting_held,2024-03-05,no_response,272
act_03160,ten_447,support_ticket,2024-02-22,neutral,284
act_03161,ten_447,email_sent,2024-02-11,positive,295
act_03162,ten_447,call_completed,2024-06-19,neutral,166
act_03163,ten_447,meeting_held,2024-01-17,neutral,320
act_03164,ten_447,qbr_completed,2024-05-17,neutral,199
act_03165,ten_447,support_ticket,2024-04-02,neutral,244
act_03166,ten_448,meeting_held,2024-03-15,positive,275
act_03167,ten_448,qbr_completed,2024-02-22,neutral,297
act_03168,ten_448,meeting_held,2024-06-23,positive,175
act_03169,ten_448,support_ticket,2024-02-14,positive,305
act_03170,ten_448,qbr_completed,2024-05-17,positive,212
act_03171,ten_448,meeting_held,2024-03-18,neutral,272
act_03172,ten_448,support_ticket,2024-05-09,neutral,220
act_03173,ten_449,qbr_completed,2024-01-20,neutral,225
act_03174,ten_449,call_completed,2024-01-25,no_response,220
act_03175,ten_449,qbr_completed,2024-01-03,positive,242
act_03176,ten_449,support_ticket,2024-01-23,positive,222
act_03177,ten_449,meeting_held,2024-06-12,positive,81
act_03178,ten_449,support_ticket,2024-01-20,positive,225
act_03179,ten_449,call_completed,2024-05-04,positive,120
act_03180,ten_449,call_completed,2024-05-08,neutral,116
act_03181,ten_450,email_sent,2024-01-19,no_response,339
act_03182,ten_450,qbr_completed,2024-06-23,positive,183
act_03183,ten_450,support_ticket,2024-01-04,positive,354
act_03184,ten_451,support_ticket,2024-04-21,neutral,103
act_03185,ten_451,call_completed,2024-06-25,neutral,38
act_03186,ten_451,email_sent,2024-06-15,neutral,48
act_03187,ten_451,meeting_held,2024-05-21,positive,73
act_03188,ten_451,email_sent,2024-05-03,positive,91
act_03189,ten_451,email_sent,2024-01-21,neutral,194
act_03190,ten_451,call_completed,2024-01-19,positive,196
act_03191,ten_452,email_sent,2024-05-23,negative,106
act_03192,ten_452,call_completed,2024-01-31,neutral,219
act_03193,ten_452,email_sent,2024-02-14,no_response,205
act_03194,ten_452,email_sent,2024-03-11,no_response,179
act_03195,ten_452,email_sent,2024-02-13,negative,206
act_03196,ten_452,support_ticket,2024-03-08,no_response,182
act_03197,ten_452,support_ticket,2024-03-19,neutral,171
act_03198,ten_452,email_sent,2024-02-23,neutral,196
act_03199,ten_452,support_ticket,2024-06-17,negative,81
act_03200,ten_452,email_sent,2024-06-11,positive,87
act_03201,ten_452,support_ticket,2024-03-16,negative,174
act_03202,ten_452,email_sent,2024-03-29,neutral,161
act_03203,ten_452,call_completed,2024-02-01,no_response,218
act_03204,ten_453,email_sent,2024-05-04,positive,83
act_03205,ten_454,support_ticket,2024-04-05,no_response,139
act_03206,ten_454,qbr_completed,2024-03-23,negative,152
act_03207,ten_454,meeting_held,2024-05-11,no_response,103
act_03208,ten_454,call_completed,2024-04-26,no_response,118
act_03209,ten_454,qbr_completed,2024-03-05,neutral,170
act_03210,ten_454,qbr_completed,2024-02-19,neutral,185
act_03211,ten_454,call_completed,2024-05-12,no_response,102
act_03212,ten_454,support_ticket,2024-03-17,negative,158
act_03213,ten_454,meeting_held,2024-01-23,positive,212
act_03214,ten_454,call_completed,2024-02-28,negative,176
act_03215,ten_454,email_sent,2024-02-27,negative,177
act_03216,ten_454,qbr_completed,2024-01-05,no_response,230
act_03217,ten_455,call_completed,2024-01-31,positive,34
act_03218,ten_455,support_ticket,2024-05-25,neutral,-81
act_03219,ten_455,meeting_held,2024-05-11,positive,-67
act_03220,ten_455,email_sent,2024-05-11,positive,-67
act_03221,ten_455,email_sent,2024-02-13,neutral,21
act_03222,ten_455,support_ticket,2024-01-30,neutral,35
act_03223,ten_455,call_completed,2024-03-16,neutral,-11
act_03224,ten_455,call_completed,2024-04-16,neutral,-42
act_03225,ten_455,support_ticket,2024-03-21,neutral,-16
act_03226,ten_455,support_ticket,2024-05-26,neutral,-82
act_03227,ten_456,meeting_held,2024-01-22,positive,280
act_03228,ten_456,qbr_completed,2024-03-05,no_response,237
act_03229,ten_456,email_sent,2024-02-08,neutral,263
act_03230,ten_456,email_sent,2024-02-26,positive,245
act_03231,ten_456,qbr_completed,2024-01-12,positive,290
act_03232,ten_456,qbr_completed,2024-01-26,positive,276
act_03233,ten_457,email_sent,2024-01-21,negative,126
act_03234,ten_457,qbr_completed,2024-02-15,negative,101
act_03235,ten_457,meeting_held,2024-01-30,neutral,117
act_03236,ten_457,qbr_completed,2024-01-29,negative,118
act_03237,ten_457,qbr_completed,2024-02-03,no_response,113
act_03238,ten_457,call_completed,2024-02-24,no_response,92
act_03239,ten_458,support_ticket,2024-03-29,positive,259
act_03240,ten_458,call_completed,2024-01-22,positive,326
act_03241,ten_458,call_completed,2024-02-19,positive,298
act_03242,ten_458,qbr_completed,2024-02-06,neutral,311
act_03243,ten_458,email_sent,2024-03-02,neutral,286
act_03244,ten_458,call_completed,2024-02-08,neutral,309
act_03245,ten_458,qbr_completed,2024-02-18,positive,299
act_03246,ten_458,meeting_held,2024-04-02,neutral,255
act_03247,ten_458,meeting_held,2024-04-05,neutral,252
act_03248,ten_458,email_sent,2024-03-31,no_response,257
act_03249,ten_458,qbr_completed,2024-03-28,positive,260
act_03250,ten_459,meeting_held,2024-01-30,positive,60
act_03251,ten_459,email_sent,2024-04-19,neutral,-20
act_03252,ten_459,email_sent,2024-05-27,neutral,-58
act_03253,ten_459,meeting_held,2024-03-13,positive,17
act_03254,ten_459,qbr_completed,2024-01-06,positive,84
act_03255,ten_459,support_ticket,2024-04-17,neutral,-18
act_03256,ten_459,call_completed,2024-04-27,negative,-28
act_03257,ten_460,email_sent,2024-06-11,positive,-21
act_03258,ten_460,email_sent,2024-04-14,positive,37
act_03259,ten_460,meeting_held,2024-05-29,neutral,-8
act_03260,ten_460,email_sent,2024-06-24,neutral,-34
act_03261,ten_460,meeting_held,2024-02-14,positive,97
act_03262,ten_460,support_ticket,2024-01-15,positive,127
act_03263,ten_461,qbr_completed,2024-05-16,neutral,211
act_03264,ten_462,call_completed,2024-03-04,neutral,129
act_03265,ten_462,support_ticket,2024-01-26,neutral,167
act_03266,ten_462,email_sent,2024-05-09,no_response,63
act_03267,ten_462,support_ticket,2024-05-11,neutral,61
act_03268,ten_462,email_sent,2024-06-01,positive,40
act_03269,ten_462,email_sent,2024-03-15,negative,118
act_03270,ten_462,call_completed,2024-01-12,neutral,181
act_03271,ten_463,email_sent,2024-02-26,negative,86
act_03272,ten_463,support_ticket,2024-05-08,no_response,14
act_03273,ten_463,qbr_completed,2024-06-02,positive,-11
act_03274,ten_463,call_completed,2024-05-01,neutral,21
act_03275,ten_463,call_completed,2024-03-02,positive,81
act_03276,ten_464,support_ticket,2024-06-18,no_response,-45
act_03277,ten_464,call_completed,2024-05-29,positive,-25
act_03278,ten_464,support_ticket,2024-01-03,positive,122
act_03279,ten_464,qbr_completed,2024-02-21,positive,73
act_03280,ten_464,support_ticket,2024-02-20,neutral,74
act_03281,ten_464,call_completed,2024-06-07,neutral,-34
act_03282,ten_465,meeting_held,2024-06-19,neutral,-18
act_03283,ten_465,qbr_completed,2024-05-31,positive,1
act_03284,ten_465,qbr_completed,2024-02-04,positive,118
act_03285,ten_465,meeting_held,2024-04-25,positive,37
act_03286,ten_466,meeting_held,2024-02-26,positive,42
act_03287,ten_466,call_completed,2024-02-13,neutral,55
act_03288,ten_467,call_completed,2024-03-27,positive,174
act_03289,ten_467,email_sent,2024-04-16,positive,154
act_03290,ten_467,meeting_held,2024-06-13,no_response,96
act_03291,ten_467,support_ticket,2024-03-28,neutral,173
act_03292,ten_467,email_sent,2024-02-05,positive,225
act_03293,ten_467,support_ticket,2024-06-08,positive,101
act_03294,ten_467,support_ticket,2024-05-25,positive,115
act_03295,ten_467,email_sent,2024-03-23,no_response,178
act_03296,ten_467,support_ticket,2024-02-25,positive,205
act_03297,ten_467,email_sent,2024-02-06,negative,224
act_03298,ten_467,call_completed,2024-04-22,positive,148
act_03299,ten_467,email_sent,2024-04-12,neutral,158
act_03300,ten_467,qbr_completed,2024-06-04,positive,105
act_03301,ten_467,meeting_held,2024-01-27,neutral,234
act_03302,ten_467,email_sent,2024-03-04,negative,197
act_03303,ten_467,email_sent,2024-03-20,neutral,181
act_03304,ten_467,qbr_completed,2024-04-02,positive,168
act_03305,ten_467,email_sent,2024-04-09,neutral,161
act_03306,ten_468,qbr_completed,2024-01-20,neutral,114
act_03307,ten_468,email_sent,2024-03-31,positive,43
act_03308,ten_468,meeting_held,2024-03-29,negative,45
act_03309,ten_468,call_completed,2024-01-20,positive,114
act_03310,ten_468,meeting_held,2024-03-01,neutral,73
act_03311,ten_469,call_completed,2024-05-02,negative,-7
act_03312,ten_469,call_completed,2024-06-10,positive,-46
act_03313,ten_469,call_completed,2024-01-28,positive,88
act_03314,ten_469,support_ticket,2024-04-08,neutral,17
act_03315,ten_469,support_ticket,2024-03-25,negative,31
act_03316,ten_470,support_ticket,2024-01-17,positive,222
act_03317,ten_470,qbr_completed,2024-06-15,positive,72
act_03318,ten_470,meeting_held,2024-02-21,positive,187
act_03319,ten_471,meeting_held,2024-06-20,neutral,-109
act_03320,ten_471,qbr_completed,2024-01-23,positive,40
act_03321,ten_471,email_sent,2024-01-13,neutral,50
act_03322,ten_471,call_completed,2024-05-02,neutral,-60
act_03323,ten_471,call_completed,2024-06-07,neutral,-96
act_03324,ten_471,meeting_held,2024-01-29,positive,34
act_03325,ten_471,call_completed,2024-05-04,neutral,-62
act_03326,ten_472,email_sent,2024-04-18,positive,-37
act_03327,ten_472,meeting_held,2024-02-22,positive,19
act_03328,ten_472,meeting_held,2024-04-12,positive,-31
act_03329,ten_472,meeting_held,2024-03-30,neutral,-18
act_03330,ten_473,call_completed,2024-01-05,no_response,89
act_03331,ten_474,support_ticket,2024-01-30,neutral,58
act_03332,ten_474,email_sent,2024-04-16,positive,-19
act_03333,ten_475,email_sent,2024-04-09,neutral,121
act_03334,ten_475,call_completed,2024-01-20,positive,201
act_03335,ten_475,qbr_completed,2024-04-06,negative,124
act_03336,ten_475,support_ticket,2024-04-28,neutral,102
act_03337,ten_476,support_ticket,2024-05-22,neutral,-134
act_03338,ten_476,call_completed,2024-04-16,neutral,-98
act_03339,ten_476,qbr_completed,2024-05-16,no_response,-128
act_03340,ten_476,email_sent,2024-06-25,positive,-168
act_03341,ten_476,meeting_held,2024-04-06,positive,-88
act_03342,ten_477,email_sent,2024-06-23,no_response,182
act_03343,ten_477,support_ticket,2024-04-01,no_response,265
act_03344,ten_477,support_ticket,2024-02-26,neutral,300
act_03345,ten_477,support_ticket,2024-02-03,neutral,323
act_03346,ten_477,qbr_completed,2024-04-15,positive,251
act_03347,ten_477,email_sent,2024-05-04,neutral,232
act_03348,ten_477,meeting_held,2024-04-24,positive,242
act_03349,ten_477,email_sent,2024-04-07,neutral,259
act_03350,ten_477,meeting_held,2024-03-27,neutral,270
act_03351,ten_478,call_completed,2024-02-03,negative,1
act_03352,ten_478,support_ticket,2024-05-04,positive,-90
act_03353,ten_478,call_completed,2024-04-06,negative,-62
act_03354,ten_478,meeting_held,2024-05-31,positive,-117
act_03355,ten_478,call_completed,2024-02-24,neutral,-20
act_03356,ten_478,email_sent,2024-05-13,no_response,-99
act_03357,ten_478,email_sent,2024-03-08,neutral,-33
act_03358,ten_478,qbr_completed,2024-06-03,positive,-120
act_03359,ten_478,qbr_completed,2024-05-07,positive,-93
act_03360,ten_478,call_completed,2024-03-23,positive,-48
act_03361,ten_478,meeting_held,2024-03-27,neutral,-52
act_03362,ten_479,call_completed,2024-01-11,positive,163
act_03363,ten_479,qbr_completed,2024-01-06,neutral,168
act_03364,ten_479,support_ticket,2024-02-08,no_response,135
act_03365,ten_479,call_completed,2024-01-06,neutral,168
act_03366,ten_479,support_ticket,2024-05-22,positive,31
act_03367,ten_479,support_ticket,2024-05-30,positive,23
act_03368,ten_479,support_ticket,2024-04-21,neutral,62
act_03369,ten_479,email_sent,2024-05-06,neutral,47
act_03370,ten_480,email_sent,2024-02-11,neutral,166
act_03371,ten_481,support_ticket,2024-04-08,positive,161
act_03372,ten_482,qbr_completed,2024-06-06,neutral,117
act_03373,ten_482,qbr_completed,2024-06-13,positive,110
act_03374,ten_482,email_sent,2024-04-15,positive,169
act_03375,ten_482,meeting_held,2024-01-11,neutral,264
act_03376,ten_483,qbr_completed,2024-04-03,negative,135
act_03377,ten_483,meeting_held,2024-01-29,positive,200
act_03378,ten_484,meeting_held,2024-02-14,positive,-39
act_03379,ten_484,email_sent,2024-03-02,positive,-56
act_03380,ten_484,support_ticket,2024-06-27,neutral,-173
act_03381,ten_484,qbr_completed,2024-05-12,neutral,-127
act_03382,ten_484,call_completed,2024-06-04,negative,-150
act_03383,ten_484,meeting_held,2024-06-06,positive,-152
act_03384,ten_485,email_sent,2024-02-11,no_response,174
act_03385,ten_485,support_ticket,2024-04-08,neutral,117
act_03386,ten_485,support_ticket,2024-04-20,positive,105
act_03387,ten_485,email_sent,2024-01-03,no_response,213
act_03388,ten_485,call_completed,2024-02-11,neutral,174
act_03389,ten_485,meeting_held,2024-04-16,neutral,109
act_03390,ten_485,qbr_completed,2024-03-16,positive,140
act_03391,ten_485,email_sent,2024-01-30,positive,186
act_03392,ten_485,support_ticket,2024-05-19,negative,76
act_03393,ten_485,meeting_held,2024-02-28,positive,157
act_03394,ten_485,call_completed,2024-05-14,positive,81
act_03395,ten_486,support_ticket,2024-03-02,negative,194
act_03396,ten_487,qbr_completed,2024-02-29,neutral,24
act_03397,ten_487,call_completed,2024-02-04,positive,49
act_03398,ten_487,qbr_completed,2024-06-06,neutral,-74
act_03399,ten_488,email_sent,2024-03-27,neutral,258
act_03400,ten_488,support_ticket,2024-06-23,positive,170
act_03401,ten_488,qbr_completed,2024-02-04,neutral,310
act_03402,ten_488,support_ticket,2024-05-30,positive,194
act_03403,ten_489,support_ticket,2024-03-22,positive,181
act_03404,ten_490,email_sent,2024-01-27,neutral,110
act_03405,ten_490,qbr_completed,2024-05-25,neutral,-9
act_03406,ten_490,call_completed,2024-05-11,positive,5
act_03407,ten_490,call_completed,2024-03-28,no_response,49
act_03408,ten_490,meeting_held,2024-01-21,neutral,116
act_03409,ten_490,email_sent,2024-04-20,no_response,26
act_03410,ten_490,meeting_held,2024-03-02,positive,75
act_03411,ten_490,support_ticket,2024-01-08,neutral,129
act_03412,ten_491,qbr_completed,2024-01-19,neutral,329
act_03413,ten_491,meeting_held,2024-04-02,neutral,255
act_03414,ten_491,email_sent,2024-02-02,neutral,315
act_03415,ten_491,email_sent,2024-07-08,positive,158
act_03416,ten_491,meeting_held,2024-06-14,negative,182
act_03417,ten_491,call_completed,2024-05-23,negative,204
act_03418,ten_491,meeting_held,2024-04-06,negative,251
act_03419,ten_491,support_ticket,2024-04-27,no_response,230
act_03420,ten_491,qbr_completed,2024-01-16,negative,332
act_03421,ten_491,qbr_completed,2024-01-21,negative,327
act_03422,ten_491,meeting_held,2024-06-29,positive,167
act_03423,ten_491,email_sent,2024-07-07,neutral,159
act_03424,ten_491,qbr_completed,2024-02-07,neutral,310
act_03425,ten_491,qbr_completed,2024-02-10,no_response,307
act_03426,ten_491,support_ticket,2024-02-16,neutral,301
act_03427,ten_491,support_ticket,2024-06-30,negative,166
act_03428,ten_491,call_completed,2024-03-13,neutral,275
act_03429,ten_491,qbr_completed,2024-03-04,neutral,284
act_03430,ten_492,meeting_held,2024-05-19,positive,193
act_03431,ten_493,support_ticket,2024-06-12,neutral,13
act_03432,ten_493,email_sent,2024-06-16,positive,9
act_03433,ten_493,meeting_held,2024-06-24,neutral,1
act_03434,ten_493,meeting_held,2024-05-31,negative,25
act_03435,ten_493,email_sent,2024-06-20,neutral,5
act_03436,ten_493,support_ticket,2024-01-14,no_response,163
act_03437,ten_493,call_completed,2024-03-04,neutral,113
act_03438,ten_493,call_completed,2024-03-08,neutral,109
act_03439,ten_493,qbr_completed,2024-06-06,neutral,19
act_03440,ten_493,qbr_completed,2024-04-26,no_response,60
act_03441,ten_493,call_completed,2024-04-08,positive,78
act_03442,ten_493,meeting_held,2024-04-21,neutral,65
act_03443,ten_493,meeting_held,2024-02-24,positive,122
act_03444,ten_493,call_completed,2024-04-09,neutral,77
act_03445,ten_493,meeting_held,2024-02-14,neutral,132
act_03446,ten_494,meeting_held,2024-01-25,positive,221
act_03447,ten_494,email_sent,2024-04-29,positive,126
act_03448,ten_494,meeting_held,2024-04-23,positive,132
act_03449,ten_494,meeting_held,2024-06-09,negative,85
act_03450,ten_495,email_sent,2024-01-25,neutral,30
act_03451,ten_495,meeting_held,2024-05-18,positive,-84
act_03452,ten_496,qbr_completed,2024-04-16,positive,78
act_03453,ten_496,email_sent,2024-06-19,no_response,14
act_03454,ten_496,meeting_held,2024-03-18,negative,107
